Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Maize	ct1		1.000	Compact plant.	Compact plant.	2965
1	Maize	ct1		0.159	Compact plant.	Semi-dwarf plant.	2965
1	Maize	ct1		0.096	Plants look like Ler-0 with very small siliques.	Compact plant.	2965
1	Maize	ct1		0.082	Plants look like Ler-0 with very small siliques.	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	Abnormal root hair development.	Compact plant.	2965
1	Maize	ct1		0.000	Abnormal root hair development.	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	Abnormal trichome development.	Compact plant.	2965
1	Maize	ct1		0.000	Abnormal trichome development.	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	Yellow seed coat.	Compact plant.	2965
1	Maize	ct1		0.000	Yellow seed coat.	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	Abnormal trichome and root hair development.	Compact plant.	2965
1	Maize	ct1		0.000	Abnormal trichome and root hair development.	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Compact plant.	2965
1	Maize	ct1		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	Anthocyanins absent in leaves, stems and all tissues.	Compact plant.	2965
1	Maize	ct1		0.000	Anthocyanins absent in leaves, stems and all tissues.	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	No trichomes on leaf surfaces or stem base.	Compact plant.	2965
1	Maize	ct1		0.000	No trichomes on leaf surfaces or stem base.	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	Without pollen.	Compact plant.	2965
1	Maize	ct1		0.000	Without pollen.	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	Yellow seeds.	Compact plant.	2965
1	Maize	ct1		0.000	Yellow seeds.	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	Trichomes absent on stems and leaves.	Compact plant.	2965
1	Maize	ct1		0.000	Trichomes absent on stems and leaves.	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	Yellow green in appearence.	Compact plant.	2965
1	Maize	ct1		0.000	Yellow green in appearence.	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	Severely reduced trichome induction in response to mechanical wounding or methyl jasmonate treatment.	Compact plant.	2965
1	Maize	ct1		0.000	Severely reduced trichome induction in response to mechanical wounding or methyl jasmonate treatment.	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	Urm23 behaves as incompletely dominant in the presence of gl1-2 mutation.	Compact plant.	2965
1	Maize	ct1		0.000	Urm23 behaves as incompletely dominant in the presence of gl1-2 mutation.	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	Very weak allele of ttg1.	Compact plant.	2965
1	Maize	ct1		0.000	Very weak allele of ttg1.	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	~5% of leaf trichomes develop next to one another in clusters.	Compact plant.	2965
1	Maize	ct1		0.000	~5% of leaf trichomes develop next to one another in clusters.	Semi-dwarf plant.	2965
1	Maize	ct1		0.000	Trichome branch number is not affected.	Compact plant.	2965
