Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Arabidopsis	FLS1	At5g08640	1.000	Purple plant.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.711	Purple anthers.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.625	Purple plant.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.536	Purple anthers.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.434	Blotches of anthocyanin pigmentation due to cell to cell variability in the levels of anthocyanin production.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.412	Aleuron has blotches of anthocyanin pigmentation due to cell to cell variability in the levels of anthocyanin production.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.342	Blotched plant anthocyanin pigmentation.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.342	Plant anthocyanin pigment blotching.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.331	Close examination of these pigmented stripes reveals blotches of anthocyanin pigmentation due to cell to cell variability in the levels of anthocyanin production.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.321	Cell to cell variability in the levels of anthocyanin production.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.316	Blotches of anthocyanin pigmentation due to cell to cell variability in the levels of anthocyanin production.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.311	Aleuron has blotches of anthocyanin pigmentation.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.300	Aleuron has blotches of anthocyanin pigmentation due to cell to cell variability in the levels of anthocyanin production.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.295	Leaves and stem appear to have clonal stripes of anthocyanin.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.262	Green plant.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.249	Blotched plant anthocyanin pigmentation.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.249	Plant anthocyanin pigment blotching.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.240	Close examination of these pigmented stripes reveals blotches of anthocyanin pigmentation due to cell to cell variability in the levels of anthocyanin production.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.233	Cell to cell variability in the levels of anthocyanin production.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.226	Aleuron has blotches of anthocyanin pigmentation.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.215	Leaves and stem appear to have clonal stripes of anthocyanin.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.116	Cell to cell variability in the levels of anthocyanin production.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.106	Blotched plant anthocyanin pigmentation.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.106	Plant anthocyanin pigment blotching.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.078	Blotches of anthocyanin pigmentation due to cell to cell variability in the levels of anthocyanin production.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.074	Aleuron has blotches of anthocyanin pigmentation due to cell to cell variability in the levels of anthocyanin production.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.060	Close examination of these pigmented stripes reveals blotches of anthocyanin pigmentation due to cell to cell variability in the levels of anthocyanin production.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Cell to cell variability in the levels of anthocyanin production.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Aleuron has blotches of anthocyanin pigmentation.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Aleuron has blotches of anthocyanin pigmentation.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Blotches of anthocyanin pigmentation due to cell to cell variability in the levels of anthocyanin production.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Striped leaves.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Striped leaves.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Striped leaves.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Striped leaves.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Striped stems.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Striped stems.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Striped stems.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Striped stems.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Aleuron has blotches of anthocyanin pigmentation due to cell to cell variability in the levels of anthocyanin production.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Leaves and stem appear to have clonal stripes of anthocyanin.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Leaves and stem appear to have clonal stripes of anthocyanin.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Close examination of these pigmented stripes reveals blotches of anthocyanin pigmentation due to cell to cell variability in the levels of anthocyanin production.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Blotched aleurone.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Blotched aleurone.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Blotched aleurone.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Blotched aleurone.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Colored patches on colorless (c1) aleurone.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Colored patches on colorless (c1) aleurone.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Colored patches on colorless (c1) aleurone.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Colored patches on colorless (c1) aleurone.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Blotched plant anthocyanin pigmentation.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Plant anthocyanin pigment blotching.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Green plant.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Green plant.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Green plant.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Purple anthers.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Purple anthers.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Same as red, but with Pl1.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Same as red, but with Pl1.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Same as red, but with Pl1.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Same as red, but with Pl1.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Purple plant.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Purple plant.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Sun-dependent red leaf blade.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Sun-dependent red leaf blade.	Low flavonol levels.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Sun-dependent red leaf blade.	Purple plants.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Sun-dependent red leaf blade.	Purple due to anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Trait requires sunlight for expression.	Anthocyanin accumulation.	1676
1	Arabidopsis	FLS1	At5g08640	0.000	Trait requires sunlight for expression.	Low flavonol levels.	1676
