Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Maize	fl2	GRMZM2G397687	0.580	Yellow or pale seed color.	Endosperm reduced yellow color.	966
1	Maize	fl2	GRMZM2G397687	0.289	Yellow or pale seed color.	Endosperm has a soft, chalk-like texture, usually a reduced yellow color and an opaque appearance.	966
1	Maize	fl2	GRMZM2G397687	0.088	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	Endosperm reduced yellow color.	966
1	Maize	fl2	GRMZM2G397687	0.051	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Endosperm reduced yellow color.	966
1	Maize	fl2	GRMZM2G397687	0.044	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	Endosperm has a soft, chalk-like texture, usually a reduced yellow color and an opaque appearance.	966
1	Maize	fl2	GRMZM2G397687	0.026	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Endosperm has a soft, chalk-like texture, usually a reduced yellow color and an opaque appearance.	966
1	Maize	fl2	GRMZM2G397687	0.000	Dark-brown seed chalazal zone.	Endosperm has a soft, chalk-like texture.	966
1	Maize	fl2	GRMZM2G397687	0.000	Dark-brown seed chalazal zone.	Endosperm reduced yellow color.	966
1	Maize	fl2	GRMZM2G397687	0.000	Dark-brown seed chalazal zone.	Endosperm opaque appearance.	966
1	Maize	fl2	GRMZM2G397687	0.000	Dark-brown seed chalazal zone.	Endosperm is opaque.	966
1	Maize	fl2	GRMZM2G397687	0.000	Dark-brown seed chalazal zone.	Endosperm has a soft, chalk-like texture, usually a reduced yellow color and an opaque appearance.	966
1	Maize	fl2	GRMZM2G397687	0.000	Dark-brown seed chalazal zone.	Endosperm is opaque and firm, not chalky and not waxy.	966
1	Maize	fl2	GRMZM2G397687	0.000	Dark-brown seed chalazal zone.	Floury endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Dark-brown seed chalazal zone.	High lysine endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Dark-brown seed chalazal zone.	Higher content of the amino acid lysine is a feature of quality protein maize, along with higher tryptophan content.	966
1	Maize	fl2	GRMZM2G397687	0.000	Dark-brown seed chalazal zone.	Opaque endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat.	Endosperm has a soft, chalk-like texture.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat.	Endosperm reduced yellow color.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat.	Endosperm opaque appearance.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat.	Endosperm is opaque.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat.	Endosperm has a soft, chalk-like texture, usually a reduced yellow color and an opaque appearance.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat.	Endosperm is opaque and firm, not chalky and not waxy.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat.	Floury endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat.	High lysine endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat.	Higher content of the amino acid lysine is a feature of quality protein maize, along with higher tryptophan content.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat.	Opaque endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat with dark-brown chalazal zone.	Endosperm has a soft, chalk-like texture.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat with dark-brown chalazal zone.	Endosperm reduced yellow color.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat with dark-brown chalazal zone.	Endosperm opaque appearance.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat with dark-brown chalazal zone.	Endosperm is opaque.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat with dark-brown chalazal zone.	Endosperm has a soft, chalk-like texture, usually a reduced yellow color and an opaque appearance.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat with dark-brown chalazal zone.	Endosperm is opaque and firm, not chalky and not waxy.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat with dark-brown chalazal zone.	Floury endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat with dark-brown chalazal zone.	High lysine endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat with dark-brown chalazal zone.	Higher content of the amino acid lysine is a feature of quality protein maize, along with higher tryptophan content.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seed coat with dark-brown chalazal zone.	Opaque endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Endosperm has a soft, chalk-like texture.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Endosperm opaque appearance.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Endosperm is opaque.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Endosperm is opaque and firm, not chalky and not waxy.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Floury endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	High lysine endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Higher content of the amino acid lysine is a feature of quality protein maize, along with higher tryptophan content.	966
1	Maize	fl2	GRMZM2G397687	0.000	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Opaque endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Seeds get darker after storage.	Endosperm has a soft, chalk-like texture.	966
1	Maize	fl2	GRMZM2G397687	0.000	Seeds get darker after storage.	Endosperm reduced yellow color.	966
1	Maize	fl2	GRMZM2G397687	0.000	Seeds get darker after storage.	Endosperm opaque appearance.	966
1	Maize	fl2	GRMZM2G397687	0.000	Seeds get darker after storage.	Endosperm is opaque.	966
1	Maize	fl2	GRMZM2G397687	0.000	Seeds get darker after storage.	Endosperm has a soft, chalk-like texture, usually a reduced yellow color and an opaque appearance.	966
1	Maize	fl2	GRMZM2G397687	0.000	Seeds get darker after storage.	Endosperm is opaque and firm, not chalky and not waxy.	966
1	Maize	fl2	GRMZM2G397687	0.000	Seeds get darker after storage.	Floury endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Seeds get darker after storage.	High lysine endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Seeds get darker after storage.	Higher content of the amino acid lysine is a feature of quality protein maize, along with higher tryptophan content.	966
1	Maize	fl2	GRMZM2G397687	0.000	Seeds get darker after storage.	Opaque endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Yellow or pale seed color.	Endosperm has a soft, chalk-like texture.	966
1	Maize	fl2	GRMZM2G397687	0.000	Yellow or pale seed color.	Endosperm opaque appearance.	966
1	Maize	fl2	GRMZM2G397687	0.000	Yellow or pale seed color.	Endosperm is opaque.	966
1	Maize	fl2	GRMZM2G397687	0.000	Yellow or pale seed color.	Endosperm is opaque and firm, not chalky and not waxy.	966
1	Maize	fl2	GRMZM2G397687	0.000	Yellow or pale seed color.	Floury endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Yellow or pale seed color.	High lysine endosperm.	966
1	Maize	fl2	GRMZM2G397687	0.000	Yellow or pale seed color.	Higher content of the amino acid lysine is a feature of quality protein maize, along with higher tryptophan content.	966
1	Maize	fl2	GRMZM2G397687	0.000	Yellow or pale seed color.	Opaque endosperm.	966
