Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Maize	fbr1		0.572	Single) branch numbers.	Reduced tassel branch number.	3795
1	Maize	fbr1		0.385	Trichomes reduced in number.	Reduced tassel branch number.	3795
1	Maize	fbr1		0.277	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Reduced tassel branch number.	3795
1	Maize	fbr1		0.258	Trichomes reduced in number, simple.	Reduced tassel branch number.	3795
1	Maize	fbr1		0.229	Reduced number of trichomes and abnormal trichomes.	Reduced tassel branch number.	3795
1	Maize	fbr1		0.000	Abnormal trichomes.	Reduced tassel branch number.	3795
1	Maize	fbr1		0.000	Yellow seed coat.	Reduced tassel branch number.	3795
1	Maize	fbr1		0.000	Seed coat paler than wild type, darker than ttg1.	Reduced tassel branch number.	3795
1	Maize	fbr1		0.000	Seed mucilage defects.	Reduced tassel branch number.	3795
1	Maize	fbr1		0.000	Seed coat mucilage absent.	Reduced tassel branch number.	3795
1	Maize	fbr1		0.000	Pale brown seeds and unbranched trichomes.	Reduced tassel branch number.	3795
1	Maize	fbr1		0.000	Clusters of unbranched trichomes.	Reduced tassel branch number.	3795
1	Maize	fbr1		0.000	Pale seed coats.	Reduced tassel branch number.	3795
1	Maize	fbr1		0.000	Smaller seeds.	Reduced tassel branch number.	3795
2	Maize	spi1	GRMZM2G025222	0.572	Single) branch numbers.	Reduced tassel branch number.	1584
2	Maize	spi1	GRMZM2G025222	0.509	Trichomes reduced in number.	Reduced kernel number.	1584
2	Maize	spi1	GRMZM2G025222	0.385	Trichomes reduced in number.	Reduced tassel branch number.	1584
2	Maize	spi1	GRMZM2G025222	0.366	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Reduced kernel number.	1584
2	Maize	spi1	GRMZM2G025222	0.341	Trichomes reduced in number, simple.	Reduced kernel number.	1584
2	Maize	spi1	GRMZM2G025222	0.315	Single) branch numbers.	Reduced kernel number.	1584
2	Maize	spi1	GRMZM2G025222	0.303	Reduced number of trichomes and abnormal trichomes.	Reduced kernel number.	1584
2	Maize	spi1	GRMZM2G025222	0.281	Trichomes reduced in number.	Number of tassel spikelets greatly reduced.	1584
2	Maize	spi1	GRMZM2G025222	0.277	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Reduced tassel branch number.	1584
2	Maize	spi1	GRMZM2G025222	0.272	Trichomes reduced in number.	The number of kernals on the cob is reduced.	1584
2	Maize	spi1	GRMZM2G025222	0.258	Trichomes reduced in number, simple.	Reduced tassel branch number.	1584
2	Maize	spi1	GRMZM2G025222	0.229	Reduced number of trichomes and abnormal trichomes.	Reduced tassel branch number.	1584
2	Maize	spi1	GRMZM2G025222	0.202	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Number of tassel spikelets greatly reduced.	1584
2	Maize	spi1	GRMZM2G025222	0.196	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	The number of kernals on the cob is reduced.	1584
2	Maize	spi1	GRMZM2G025222	0.188	Trichomes reduced in number, simple.	Number of tassel spikelets greatly reduced.	1584
