Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Maize	lc1		0.753	Anthocyanin accumulation.	Anthocyanin.	2818
1	Maize	lc1		0.453	Precocious anthocyanin in seed coat.	Anthocyanin.	2818
1	Maize	lc1		0.436	Purple seed coats due to anthocyanin accumulation.	Anthocyanin.	2818
1	Maize	lc1		0.421	Anthocyanin accumulation.	Anthocyanin pigment in pericarp.	2818
1	Maize	lc1		0.421	Purple seed coats.	Purple auricle.	2818
1	Maize	lc1		0.370	Anthocyanin accumulation.	Anthocyanin pigment in auricle.	2818
1	Maize	lc1		0.343	Purple seed coats due to anthocyanin accumulation.	Purple auricle.	2818
1	Maize	lc1		0.332	Anthocyanin accumulation.	Strong anthocyanin on leaf blade after 4-6 leaf stage.	2818
1	Maize	lc1		0.253	Precocious anthocyanin in seed coat.	Anthocyanin pigment in pericarp.	2818
1	Maize	lc1		0.244	Purple seed coats due to anthocyanin accumulation.	Anthocyanin pigment in pericarp.	2818
1	Maize	lc1		0.222	Precocious anthocyanin in seed coat.	Anthocyanin pigment in auricle.	2818
1	Maize	lc1		0.214	Purple seed coats due to anthocyanin accumulation.	Anthocyanin pigment in auricle.	2818
1	Maize	lc1		0.200	Precocious anthocyanin in seed coat.	Strong anthocyanin on leaf blade after 4-6 leaf stage.	2818
1	Maize	lc1		0.193	Purple seed coats due to anthocyanin accumulation.	Strong anthocyanin on leaf blade after 4-6 leaf stage.	2818
1	Maize	lc1		0.000	Anthocyanin accumulation.	Cherry pericarp.	2818
1	Maize	lc1		0.000	Anthocyanin accumulation.	Colored leaf.	2818
1	Maize	lc1		0.000	Anthocyanin accumulation.	Green anthers.	2818
1	Maize	lc1		0.000	Anthocyanin accumulation.	Non-pigmented.	2818
1	Maize	lc1		0.000	Anthocyanin accumulation.	Usually appear to be yellow.	2818
1	Maize	lc1		0.000	Anthocyanin accumulation.	Purple auricle.	2818
1	Maize	lc1		0.000	Anthocyanin accumulation.	Distinct from red auricle.	2818
1	Maize	lc1		0.000	Anthocyanin accumulation.	Requires Pl1.	2818
1	Maize	lc1		0.000	Purple seed coats.	Anthocyanin.	2818
1	Maize	lc1		0.000	Purple seed coats.	Strong anthocyanin on leaf blade after 4-6 leaf stage.	2818
1	Maize	lc1		0.000	Purple seed coats.	Cherry pericarp.	2818
1	Maize	lc1		0.000	Purple seed coats.	Anthocyanin pigment in pericarp.	2818
1	Maize	lc1		0.000	Purple seed coats.	Colored leaf.	2818
1	Maize	lc1		0.000	Purple seed coats.	Green anthers.	2818
1	Maize	lc1		0.000	Purple seed coats.	Non-pigmented.	2818
1	Maize	lc1		0.000	Purple seed coats.	Usually appear to be yellow.	2818
1	Maize	lc1		0.000	Purple seed coats.	Anthocyanin pigment in auricle.	2818
1	Maize	lc1		0.000	Purple seed coats.	Distinct from red auricle.	2818
1	Maize	lc1		0.000	Purple seed coats.	Requires Pl1.	2818
1	Maize	lc1		0.000	Purple seed coats due to anthocyanin accumulation.	Cherry pericarp.	2818
1	Maize	lc1		0.000	Purple seed coats due to anthocyanin accumulation.	Colored leaf.	2818
1	Maize	lc1		0.000	Purple seed coats due to anthocyanin accumulation.	Green anthers.	2818
1	Maize	lc1		0.000	Purple seed coats due to anthocyanin accumulation.	Non-pigmented.	2818
1	Maize	lc1		0.000	Purple seed coats due to anthocyanin accumulation.	Usually appear to be yellow.	2818
1	Maize	lc1		0.000	Purple seed coats due to anthocyanin accumulation.	Distinct from red auricle.	2818
1	Maize	lc1		0.000	Purple seed coats due to anthocyanin accumulation.	Requires Pl1.	2818
1	Maize	lc1		0.000	Precocious anthocyanin in seed coat.	Cherry pericarp.	2818
1	Maize	lc1		0.000	Precocious anthocyanin in seed coat.	Colored leaf.	2818
1	Maize	lc1		0.000	Precocious anthocyanin in seed coat.	Green anthers.	2818
1	Maize	lc1		0.000	Precocious anthocyanin in seed coat.	Non-pigmented.	2818
1	Maize	lc1		0.000	Precocious anthocyanin in seed coat.	Usually appear to be yellow.	2818
1	Maize	lc1		0.000	Precocious anthocyanin in seed coat.	Purple auricle.	2818
1	Maize	lc1		0.000	Precocious anthocyanin in seed coat.	Distinct from red auricle.	2818
1	Maize	lc1		0.000	Precocious anthocyanin in seed coat.	Requires Pl1.	2818
1	Maize	lc1		0.000	Mature seeds darker than wildtype.	Anthocyanin.	2818
