Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Maize	a1	GRMZM2G026930	0.517	Pale brown seeds, lacks anthocyanins.	Lack of anthocyanins in aleurone.	166
1	Maize	a1	GRMZM2G026930	0.417	Pale brown seeds, lacks anthocyanins.	Green or brown plant.	166
1	Maize	a1	GRMZM2G026930	0.364	Pale brown seeds, lacks anthocyanins.	Anthocyanin color with A1 A2 C1 C2 R1.	166
1	Maize	a1	GRMZM2G026930	0.361	Pale brown seeds, lacks anthocyanins.	The pericarp is brown.	166
1	Maize	a1	GRMZM2G026930	0.361	Pale brown seeds, lacks anthocyanins.	Brown pericarp.	166
1	Maize	a1	GRMZM2G026930	0.306	Pale brown seeds, lacks anthocyanins.	Red-brown pericarp.	166
1	Maize	a1	GRMZM2G026930	0.276	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	Green or brown plant.	166
1	Maize	a1	GRMZM2G026930	0.265	Pale seed coat.	Pale aleurone.	166
1	Maize	a1	GRMZM2G026930	0.239	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	The pericarp is brown.	166
1	Maize	a1	GRMZM2G026930	0.239	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	Brown pericarp.	166
1	Maize	a1	GRMZM2G026930	0.224	Pale brown seeds, lacks anthocyanins.	However, anthocyanin pigmented sectors are present.	166
1	Maize	a1	GRMZM2G026930	0.208	Pale brown seeds, lacks anthocyanins.	Pale aleurone.	166
1	Maize	a1	GRMZM2G026930	0.203	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	Red-brown pericarp.	166
1	Maize	a1	GRMZM2G026930	0.190	Pale brown seeds, lacks anthocyanins.	Light-colored aleurone, lighter than dilute and less brown than bronze.	166
1	Maize	a1	GRMZM2G026930	0.187	Pale brown seeds, lacks anthocyanins.	No color in the aleurone, specifically no color due to anthocyanins.	166
1	Maize	a1	GRMZM2G026930	0.179	Pale brown seeds, lacks anthocyanins.	In addition, lack of a1 transcript is confirmed.	166
1	Maize	a1	GRMZM2G026930	0.175	Pale seed coat.	Pale purple husks.	166
1	Maize	a1	GRMZM2G026930	0.175	Pale seed coat.	Pale aleurone, with pigmented sectors.	166
1	Maize	a1	GRMZM2G026930	0.139	Pale seed coat.	Colorless/pale aleurone with purple sectors.	166
1	Maize	a1	GRMZM2G026930	0.137	Pale brown seeds, lacks anthocyanins.	Pale purple husks.	166
1	Maize	a1	GRMZM2G026930	0.137	Pale brown seeds, lacks anthocyanins.	Pale aleurone, with pigmented sectors.	166
1	Maize	a1	GRMZM2G026930	0.136	Pale brown seeds, lacks anthocyanins.	Ring or halo of anthocyanin color surrounding the kernel embryonic axis.	166
1	Maize	a1	GRMZM2G026930	0.126	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	Light-colored aleurone, lighter than dilute and less brown than bronze.	166
1	Maize	a1	GRMZM2G026930	0.109	Pale brown seeds, lacks anthocyanins.	Colorless/pale aleurone with purple sectors.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Aleuron layer is colored.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Anthers are green.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	No color in aleurone.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Lack of anthocyanins in aleurone.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Seedling dies.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Silks are green.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	The pericarp is brown.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Aleuron layer is colored, leading to a colored kernel.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Anthers are green, rather than the normal yellow.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	No color in the aleurone, specifically no color due to anthocyanins.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	However, anthocyanin pigmented sectors are present.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	In addition, lack of a1 transcript is confirmed.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Seedling dies after endosperm is used up.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Silks are green, rather than the normal yellow/white.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	A1 null transcript.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Brown pericarp.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Colored aleurone.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Anthocyanin color with A1 A2 C1 C2 R1.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Would be purple if with Pr1, Bz1 and Bz2.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Colorless aleurone.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Colorless aleurone with pigmented sectors.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Embryonic axis profile/color halo.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	One example of expression is seen in the combination of a1 with R1-scm2.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Ring or halo of anthocyanin color surrounding the kernel embryonic axis.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Flow pattern pigmentation.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Pigmentation along the sides of the kernel.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Not at the crown.	166
1	Maize	a1	GRMZM2G026930	0.000	Pale seed coat.	Green anthers.	166
