Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Arabidopsis	TTG1	At5g24520	1.000	Abnormal root hair development.	Abnormal root hair development.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Abnormal trichome development.	Abnormal trichome development.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Yellow seed coat.	Yellow seed coat.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Abnormal trichome and root hair development.	Abnormal trichome and root hair development.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Yellow seeds due to absence of brown pigment in seed coat (testa).	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Anthocyanins absent in leaves, stems and all tissues.	Anthocyanins absent in leaves, stems and all tissues.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	No trichomes on leaf surfaces or stem base.	No trichomes on leaf surfaces or stem base.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Without pollen.	Without pollen.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Yellow seeds.	Yellow seeds.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Trichomes absent on stems and leaves.	Trichomes absent on stems and leaves.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Yellow green in appearence.	Yellow green in appearence.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Severely reduced trichome induction in response to mechanical wounding or methyl jasmonate treatment.	Severely reduced trichome induction in response to mechanical wounding or methyl jasmonate treatment.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Urm23 behaves as incompletely dominant in the presence of gl1-2 mutation.	Urm23 behaves as incompletely dominant in the presence of gl1-2 mutation.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Very weak allele of ttg1.	Very weak allele of ttg1.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	~5% of leaf trichomes develop next to one another in clusters.	~5% of leaf trichomes develop next to one another in clusters.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Trichome branch number is not affected.	Trichome branch number is not affected.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Root hair patterning, anthocyanin accumulation, brown seed coat pigmentation, and seed coat mucilage secretion are normal.	Root hair patterning, anthocyanin accumulation, brown seed coat pigmentation, and seed coat mucilage secretion are normal.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Transparent seed coat.	Transparent seed coat.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	No trichomes.	No trichomes.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Excessive root hair production.	Excessive root hair production.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	GFP is expressed in all stages of differentiating root epidermal cells, in both hair (H) and non-hair (N) cell types, although preferentially in the N cells.	GFP is expressed in all stages of differentiating root epidermal cells, in both hair (H) and non-hair (N) cell types, although preferentially in the N cells.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Strong allele.	Strong allele.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Apical meristem usually produces no flowers, elongates as pin-like stem.	Apical meristem usually produces no flowers, elongates as pin-like stem.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Cotyledons often reduced in number, or discoid.	Cotyledons often reduced in number, or discoid.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Leaves reduced in number, often distorted in shape.	Leaves reduced in number, often distorted in shape.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Defective in polar auxin transport.	Defective in polar auxin transport.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Yellow seeds, aberrant seed coat structure, lacks anthocyanin in shoots, lacks trichomes on stem base and leaves.	Yellow seeds, aberrant seed coat structure, lacks anthocyanin in shoots, lacks trichomes on stem base and leaves.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Segregating for very small and pale green rosettes (20%).	Segregating for very small and pale green rosettes (20%).	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Plants look like Ler-0 with very small siliques.	Plants look like Ler-0 with very small siliques.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Reduced apical dominance.	Reduced apical dominance.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Reduced fertility.	Reduced fertility.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Average height = 28 cm.	Average height = 28 cm.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Average height = 28 cm.	Average height = 23 cm.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Double mutant.	Double mutant.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Disruption of the synthesis of brown pigment in seed coat (testa).	Disruption of the synthesis of brown pigment in seed coat (testa).	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Small rosettes.	Small rosettes.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Compact plant.	Compact plant.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Slow growth.	Slow growth.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Short internodes.	Short internodes.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Short siliques.	Short siliques.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Average height = 23 cm.	Average height = 28 cm.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Average height = 23 cm.	Average height = 23 cm.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Altered phenylpropanoid metabolism.	Altered phenylpropanoid metabolism.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Absence of the ruthenium red-staining seed mucilage, abnormal appearance of cells of dry seed coat in scanning electron microscope.	Absence of the ruthenium red-staining seed mucilage, abnormal appearance of cells of dry seed coat in scanning electron microscope.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Urm23 mutant leaves produce almost normal trichomes with slight clustering phenotype.	Urm23 mutant leaves produce almost normal trichomes with slight clustering phenotype.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Neither root hair patterning, anthocyanin (flavonoid) biosynthesis, nor seed coat mucilage production are affected in urm23, distinguishing this allele from all other known ttg1 alleles.	Neither root hair patterning, anthocyanin (flavonoid) biosynthesis, nor seed coat mucilage production are affected in urm23, distinguishing this allele from all other known ttg1 alleles.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Urm23 enhances the hypomorphic gl1-2 allele and results in almost complete glabrousness (loss of trichomes) in normal growth condition.	Urm23 enhances the hypomorphic gl1-2 allele and results in almost complete glabrousness (loss of trichomes) in normal growth condition.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Urm23 gl1-2 double mutant does not increase trichomes at all in response to wounding or methyl jasmonate treatment.	Urm23 gl1-2 double mutant does not increase trichomes at all in response to wounding or methyl jasmonate treatment.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Urm23 is dominant in gl1-2 background.	Urm23 is dominant in gl1-2 background.	2620
1	Arabidopsis	TTG1	At5g24520	1.000	Gl1-2 is incompletely dominant in urm23 background.	Gl1-2 is incompletely dominant in urm23 background.	2620
1	Arabidopsis	TTG1	At5g24520	0.951	Disruption of the synthesis of brown pigment in seed coat (testa).	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	2620
1	Arabidopsis	TTG1	At5g24520	0.951	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	Disruption of the synthesis of brown pigment in seed coat (testa).	2620
1	Arabidopsis	TTG1	At5g24520	0.893	Urm23 is dominant in gl1-2 background.	Gl1-2 is incompletely dominant in urm23 background.	2620
1	Arabidopsis	TTG1	At5g24520	0.893	Gl1-2 is incompletely dominant in urm23 background.	Urm23 is dominant in gl1-2 background.	2620
1	Arabidopsis	TTG1	At5g24520	0.851	Abnormal root hair development.	Abnormal trichome and root hair development.	2620
1	Arabidopsis	TTG1	At5g24520	0.851	Abnormal trichome and root hair development.	Abnormal root hair development.	2620
1	Arabidopsis	TTG1	At5g24520	0.797	Yellow seeds due to absence of brown pigment in seed coat (testa).	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	2620
1	Arabidopsis	TTG1	At5g24520	0.797	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2620
1	Arabidopsis	TTG1	At5g24520	0.752	Abnormal trichome development.	Abnormal trichome and root hair development.	2620
1	Arabidopsis	TTG1	At5g24520	0.752	Abnormal trichome and root hair development.	Abnormal trichome development.	2620
1	Arabidopsis	TTG1	At5g24520	0.712	Yellow seeds due to absence of brown pigment in seed coat (testa).	Disruption of the synthesis of brown pigment in seed coat (testa).	2620
1	Arabidopsis	TTG1	At5g24520	0.712	Disruption of the synthesis of brown pigment in seed coat (testa).	Yellow seeds due to absence of brown pigment in seed coat (testa).	2620
1	Arabidopsis	TTG1	At5g24520	0.699	Abnormal trichome development.	No trichomes.	2620
1	Arabidopsis	TTG1	At5g24520	0.699	No trichomes.	Abnormal trichome development.	2620
1	Arabidopsis	TTG1	At5g24520	0.664	Urm23 behaves as incompletely dominant in the presence of gl1-2 mutation.	Gl1-2 is incompletely dominant in urm23 background.	2620
1	Arabidopsis	TTG1	At5g24520	0.664	Gl1-2 is incompletely dominant in urm23 background.	Urm23 behaves as incompletely dominant in the presence of gl1-2 mutation.	2620
1	Arabidopsis	TTG1	At5g24520	0.642	Yellow seed coat.	Yellow seeds.	2620
1	Arabidopsis	TTG1	At5g24520	0.642	Yellow seeds.	Yellow seed coat.	2620
1	Arabidopsis	TTG1	At5g24520	0.629	Severely reduced trichome induction in response to mechanical wounding or methyl jasmonate treatment.	Urm23 gl1-2 double mutant does not increase trichomes at all in response to wounding or methyl jasmonate treatment.	2620
1	Arabidopsis	TTG1	At5g24520	0.629	Urm23 gl1-2 double mutant does not increase trichomes at all in response to wounding or methyl jasmonate treatment.	Severely reduced trichome induction in response to mechanical wounding or methyl jasmonate treatment.	2620
1	Arabidopsis	TTG1	At5g24520	0.627	Yellow seed coat.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2620
1	Arabidopsis	TTG1	At5g24520	0.627	Yellow seeds due to absence of brown pigment in seed coat (testa).	Yellow seed coat.	2620
1	Arabidopsis	TTG1	At5g24520	0.607	Segregating for very small and pale green rosettes (20%).	Small rosettes.	2620
1	Arabidopsis	TTG1	At5g24520	0.607	Small rosettes.	Segregating for very small and pale green rosettes (20%).	2620
1	Arabidopsis	TTG1	At5g24520	0.605	Yellow seed coat.	Transparent seed coat.	2620
1	Arabidopsis	TTG1	At5g24520	0.605	Transparent seed coat.	Yellow seed coat.	2620
1	Arabidopsis	TTG1	At5g24520	0.602	Anthocyanins absent in leaves, stems and all tissues.	Trichomes absent on stems and leaves.	2620
1	Arabidopsis	TTG1	At5g24520	0.602	Trichomes absent on stems and leaves.	Anthocyanins absent in leaves, stems and all tissues.	2620
1	Arabidopsis	TTG1	At5g24520	0.574	Yellow seed coat.	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	2620
1	Arabidopsis	TTG1	At5g24520	0.574	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	Yellow seed coat.	2620
1	Arabidopsis	TTG1	At5g24520	0.568	Trichomes absent on stems and leaves.	No trichomes.	2620
1	Arabidopsis	TTG1	At5g24520	0.568	No trichomes.	Trichomes absent on stems and leaves.	2620
1	Arabidopsis	TTG1	At5g24520	0.557	Urm23 behaves as incompletely dominant in the presence of gl1-2 mutation.	Urm23 is dominant in gl1-2 background.	2620
1	Arabidopsis	TTG1	At5g24520	0.557	Urm23 is dominant in gl1-2 background.	Urm23 behaves as incompletely dominant in the presence of gl1-2 mutation.	2620
