Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Arabidopsis	TT2	At5g35550	1.000	Yellow seed coat.	Yellow seed coat.	2618
1	Arabidopsis	TT2	At5g35550	1.000	Yellow seeds.	Yellow seeds.	2618
1	Arabidopsis	TT2	At5g35550	1.000	Leaky allele revealed by spotted seeds in DMACA stain.	Leaky allele revealed by spotted seeds in DMACA stain.	2618
1	Arabidopsis	TT2	At5g35550	1.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Yellow seeds due to absence of brown pigment in seed coat (testa).	2618
1	Arabidopsis	TT2	At5g35550	1.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	2618
1	Arabidopsis	TT2	At5g35550	0.642	Yellow seed coat.	Yellow seeds.	2618
1	Arabidopsis	TT2	At5g35550	0.642	Yellow seeds.	Yellow seed coat.	2618
1	Arabidopsis	TT2	At5g35550	0.627	Yellow seed coat.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2618
1	Arabidopsis	TT2	At5g35550	0.627	Yellow seeds due to absence of brown pigment in seed coat (testa).	Yellow seed coat.	2618
1	Arabidopsis	TT2	At5g35550	0.491	Yellow seeds.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2618
1	Arabidopsis	TT2	At5g35550	0.491	Yellow seeds due to absence of brown pigment in seed coat (testa).	Yellow seeds.	2618
1	Arabidopsis	TT2	At5g35550	0.153	Yellow seeds.	Leaky allele revealed by spotted seeds in DMACA stain.	2618
1	Arabidopsis	TT2	At5g35550	0.153	Leaky allele revealed by spotted seeds in DMACA stain.	Yellow seeds.	2618
1	Arabidopsis	TT2	At5g35550	0.104	Leaky allele revealed by spotted seeds in DMACA stain.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2618
1	Arabidopsis	TT2	At5g35550	0.104	Yellow seeds due to absence of brown pigment in seed coat (testa).	Leaky allele revealed by spotted seeds in DMACA stain.	2618
1	Arabidopsis	TT2	At5g35550	0.098	Yellow seed coat.	Leaky allele revealed by spotted seeds in DMACA stain.	2618
1	Arabidopsis	TT2	At5g35550	0.098	Leaky allele revealed by spotted seeds in DMACA stain.	Yellow seed coat.	2618
1	Arabidopsis	TT2	At5g35550	0.000	Yellow seed coat.	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	2618
1	Arabidopsis	TT2	At5g35550	0.000	Yellow seeds.	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	2618
1	Arabidopsis	TT2	At5g35550	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	2618
1	Arabidopsis	TT2	At5g35550	0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	2618
1	Arabidopsis	TT2	At5g35550	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Yellow seed coat.	2618
1	Arabidopsis	TT2	At5g35550	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Yellow seeds.	2618
1	Arabidopsis	TT2	At5g35550	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Leaky allele revealed by spotted seeds in DMACA stain.	2618
1	Arabidopsis	TT2	At5g35550	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2618
2	Arabidopsis	TT8	At4g09820	1.000	Yellow seed coat.	Yellow seed coat.	2615
2	Arabidopsis	TT8	At4g09820	1.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Yellow seeds due to absence of brown pigment in seed coat (testa).	2615
2	Arabidopsis	TT8	At4g09820	1.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	2615
2	Arabidopsis	TT8	At4g09820	0.642	Yellow seeds.	Yellow seed coat.	2615
2	Arabidopsis	TT8	At4g09820	0.627	Yellow seed coat.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2615
2	Arabidopsis	TT8	At4g09820	0.627	Yellow seeds due to absence of brown pigment in seed coat (testa).	Yellow seed coat.	2615
2	Arabidopsis	TT8	At4g09820	0.491	Yellow seeds.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2615
2	Arabidopsis	TT8	At4g09820	0.104	Leaky allele revealed by spotted seeds in DMACA stain.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2615
2	Arabidopsis	TT8	At4g09820	0.098	Leaky allele revealed by spotted seeds in DMACA stain.	Yellow seed coat.	2615
2	Arabidopsis	TT8	At4g09820	0.000	Yellow seed coat.	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	2615
2	Arabidopsis	TT8	At4g09820	0.000	Yellow seeds.	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	2615
2	Arabidopsis	TT8	At4g09820	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	2615
2	Arabidopsis	TT8	At4g09820	0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	2615
2	Arabidopsis	TT8	At4g09820	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Yellow seed coat.	2615
2	Arabidopsis	TT8	At4g09820	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2615
