Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Arabidopsis	TT4	At5g13930	1.000	Yellow seed coat.	Yellow seed coat.	2617
1	Arabidopsis	TT4	At5g13930	1.000	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	2617
1	Arabidopsis	TT4	At5g13930	1.000	Colorless seed coat.	Colorless seed coat.	2617
1	Arabidopsis	TT4	At5g13930	1.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Yellow seeds due to absence of brown pigment in seed coat (testa).	2617
1	Arabidopsis	TT4	At5g13930	1.000	Pollen has a characteristic lemon-yellow color.	Pollen has a characteristic lemon-yellow color.	2617
1	Arabidopsis	TT4	At5g13930	1.000	Anthocyanins absent in leaves, stems and all tissues, this is conspicuous in older plants when chlorophyll starts breaking down, and mutant plants are yellowish.	Anthocyanins absent in leaves, stems and all tissues, this is conspicuous in older plants when chlorophyll starts breaking down, and mutant plants are yellowish.	2617
1	Arabidopsis	TT4	At5g13930	1.000	Deficient in chalcone synthase activity and lacks flavonoids.	Deficient in chalcone synthase activity and lacks flavonoids.	2617
1	Arabidopsis	TT4	At5g13930	1.000	Double mutant.	Double mutant.	2617
1	Arabidopsis	TT4	At5g13930	1.000	Disruption of the synthesis of brown pigment in seed coat (testa).	Disruption of the synthesis of brown pigment in seed coat (testa).	2617
1	Arabidopsis	TT4	At5g13930	1.000	Yellow seeds.	Yellow seeds.	2617
1	Arabidopsis	TT4	At5g13930	1.000	Altered phenylpropanoid metabolism.	Altered phenylpropanoid metabolism.	2617
1	Arabidopsis	TT4	At5g13930	1.000	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	2617
1	Arabidopsis	TT4	At5g13930	1.000	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	2617
1	Arabidopsis	TT4	At5g13930	1.000	Pale yellow seeds, no flavonoid in tapetum cells.	Pale yellow seeds, no flavonoid in tapetum cells.	2617
1	Arabidopsis	TT4	At5g13930	0.951	Disruption of the synthesis of brown pigment in seed coat (testa).	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	2617
1	Arabidopsis	TT4	At5g13930	0.951	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	Disruption of the synthesis of brown pigment in seed coat (testa).	2617
1	Arabidopsis	TT4	At5g13930	0.905	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	2617
1	Arabidopsis	TT4	At5g13930	0.905	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	2617
1	Arabidopsis	TT4	At5g13930	0.797	Yellow seeds due to absence of brown pigment in seed coat (testa).	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	2617
1	Arabidopsis	TT4	At5g13930	0.797	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2617
1	Arabidopsis	TT4	At5g13930	0.712	Yellow seeds due to absence of brown pigment in seed coat (testa).	Disruption of the synthesis of brown pigment in seed coat (testa).	2617
1	Arabidopsis	TT4	At5g13930	0.712	Disruption of the synthesis of brown pigment in seed coat (testa).	Yellow seeds due to absence of brown pigment in seed coat (testa).	2617
1	Arabidopsis	TT4	At5g13930	0.642	Yellow seed coat.	Yellow seeds.	2617
1	Arabidopsis	TT4	At5g13930	0.642	Yellow seeds.	Yellow seed coat.	2617
1	Arabidopsis	TT4	At5g13930	0.638	Yellow seed coat.	Colorless seed coat.	2617
1	Arabidopsis	TT4	At5g13930	0.638	Colorless seed coat.	Yellow seed coat.	2617
1	Arabidopsis	TT4	At5g13930	0.627	Yellow seed coat.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2617
1	Arabidopsis	TT4	At5g13930	0.627	Yellow seeds due to absence of brown pigment in seed coat (testa).	Yellow seed coat.	2617
1	Arabidopsis	TT4	At5g13930	0.576	Yellow seeds due to absence of brown pigment in seed coat (testa).	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	2617
1	Arabidopsis	TT4	At5g13930	0.576	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2617
1	Arabidopsis	TT4	At5g13930	0.574	Yellow seed coat.	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	2617
1	Arabidopsis	TT4	At5g13930	0.574	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	Yellow seed coat.	2617
1	Arabidopsis	TT4	At5g13930	0.555	Yellow seed coat.	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	2617
1	Arabidopsis	TT4	At5g13930	0.555	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	Yellow seed coat.	2617
1	Arabidopsis	TT4	At5g13930	0.527	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	2617
1	Arabidopsis	TT4	At5g13930	0.527	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	2617
1	Arabidopsis	TT4	At5g13930	0.491	Yellow seeds due to absence of brown pigment in seed coat (testa).	Yellow seeds.	2617
1	Arabidopsis	TT4	At5g13930	0.491	Yellow seeds.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2617
1	Arabidopsis	TT4	At5g13930	0.453	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2617
1	Arabidopsis	TT4	At5g13930	0.453	Yellow seeds due to absence of brown pigment in seed coat (testa).	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	2617
1	Arabidopsis	TT4	At5g13930	0.449	Yellow seeds.	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	2617
1	Arabidopsis	TT4	At5g13930	0.449	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	Yellow seeds.	2617
1	Arabidopsis	TT4	At5g13930	0.436	Yellow seed coat.	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	2617
1	Arabidopsis	TT4	At5g13930	0.436	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	Yellow seed coat.	2617
1	Arabidopsis	TT4	At5g13930	0.434	Yellow seeds.	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	2617
1	Arabidopsis	TT4	At5g13930	0.434	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	Yellow seeds.	2617
1	Arabidopsis	TT4	At5g13930	0.433	Disruption of the synthesis of brown pigment in seed coat (testa).	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	2617
1	Arabidopsis	TT4	At5g13930	0.433	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	Disruption of the synthesis of brown pigment in seed coat (testa).	2617
1	Arabidopsis	TT4	At5g13930	0.419	Colorless seed coat.	Yellow seeds due to absence of brown pigment in seed coat (testa).	2617
1	Arabidopsis	TT4	At5g13930	0.419	Yellow seeds due to absence of brown pigment in seed coat (testa).	Colorless seed coat.	2617
1	Arabidopsis	TT4	At5g13930	0.414	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	2617
1	Arabidopsis	TT4	At5g13930	0.414	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	2617
1	Arabidopsis	TT4	At5g13930	0.413	Yellow seed coat.	Disruption of the synthesis of brown pigment in seed coat (testa).	2617
1	Arabidopsis	TT4	At5g13930	0.413	Disruption of the synthesis of brown pigment in seed coat (testa).	Yellow seed coat.	2617
1	Arabidopsis	TT4	At5g13930	0.385	Yellow seeds.	Pale yellow seeds, no flavonoid in tapetum cells.	2617
1	Arabidopsis	TT4	At5g13930	0.385	Pale yellow seeds, no flavonoid in tapetum cells.	Yellow seeds.	2617
1	Arabidopsis	TT4	At5g13930	0.383	Colorless seed coat.	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	2617
1	Arabidopsis	TT4	At5g13930	0.383	Disruption of the synthesis of brown pigment in seed coat (testa), yellow seeds.	Colorless seed coat.	2617
1	Arabidopsis	TT4	At5g13930	0.370	Colorless seed coat.	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	2617
1	Arabidopsis	TT4	At5g13930	0.370	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems.	Colorless seed coat.	2617
1	Arabidopsis	TT4	At5g13930	0.343	Colorless seed coat.	Disruption of the synthesis of brown pigment in seed coat (testa).	2617
1	Arabidopsis	TT4	At5g13930	0.343	Disruption of the synthesis of brown pigment in seed coat (testa).	Colorless seed coat.	2617
1	Arabidopsis	TT4	At5g13930	0.341	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	Yellow seeds.	2617
1	Arabidopsis	TT4	At5g13930	0.341	Yellow seeds.	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	2617
1	Arabidopsis	TT4	At5g13930	0.340	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	Disruption of the synthesis of brown pigment in seed coat (testa).	2617
1	Arabidopsis	TT4	At5g13930	0.340	Disruption of the synthesis of brown pigment in seed coat (testa).	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	2617
1	Arabidopsis	TT4	At5g13930	0.291	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	Colorless seed coat.	2617
1	Arabidopsis	TT4	At5g13930	0.291	Colorless seed coat.	Yellow seeds (lacks brown pigment in seed coat), lacks anthocyanin in leaves and stems, lacks flavonols.	2617
1	Arabidopsis	TT4	At5g13930	0.286	Deficient in chalcone synthase activity and lacks flavonoids.	Pale yellow seeds, no flavonoid in tapetum cells.	2617
1	Arabidopsis	TT4	At5g13930	0.286	Pale yellow seeds, no flavonoid in tapetum cells.	Deficient in chalcone synthase activity and lacks flavonoids.	2617
1	Arabidopsis	TT4	At5g13930	0.248	Yellow seed coat.	Pale yellow seeds, no flavonoid in tapetum cells.	2617
