Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Arabidopsis	TT7	At5g07990	1.000	Yellow seed coat.	Yellow seed coat.	2616
1	Arabidopsis	TT7	At5g07990	1.000	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	2616
1	Arabidopsis	TT7	At5g07990	1.000	Reduced levels of anthocyanins in leaves, stems and other tissues.	Reduced levels of anthocyanins in leaves, stems and other tissues.	2616
1	Arabidopsis	TT7	At5g07990	1.000	Deficient in flavonoid 3'-hydroxylase activity and lacks orthodihydroxy flavonoids, thus accumulating pelargonidin rather than the cyanidin found in wild type plants.	Deficient in flavonoid 3'-hydroxylase activity and lacks orthodihydroxy flavonoids, thus accumulating pelargonidin rather than the cyanidin found in wild type plants.	2616
1	Arabidopsis	TT7	At5g07990	1.000	Faster completion of seed germination at low temperature (10C) compared to wild type.	Faster completion of seed germination at low temperature (10C) compared to wild type.	2616
1	Arabidopsis	TT7	At5g07990	1.000	Transparent testa phenotype (pale brown seeds due to reduced levels of brown pigment in seed coat), allelic to tt7-3.	Transparent testa phenotype (pale brown seeds due to reduced levels of brown pigment in seed coat), allelic to tt7-3.	2616
1	Arabidopsis	TT7	At5g07990	1.000	Hypersensitive to abscicic acid, gibberellic acid and paclobutrazol.	Hypersensitive to abscicic acid, gibberellic acid and paclobutrazol.	2616
1	Arabidopsis	TT7	At5g07990	1.000	Double mutant.	Double mutant.	2616
1	Arabidopsis	TT7	At5g07990	1.000	Disruption of the synthesis of brown pigment in seed coat (testa).	Disruption of the synthesis of brown pigment in seed coat (testa).	2616
1	Arabidopsis	TT7	At5g07990	1.000	Yellow seeds.	Yellow seeds.	2616
1	Arabidopsis	TT7	At5g07990	1.000	Altered phenylpropanoid metabolism.	Altered phenylpropanoid metabolism.	2616
1	Arabidopsis	TT7	At5g07990	1.000	Disruption of the synthesis of brown pigment in seed coat (testa), pale brown seeds.	Disruption of the synthesis of brown pigment in seed coat (testa), pale brown seeds.	2616
1	Arabidopsis	TT7	At5g07990	0.930	Disruption of the synthesis of brown pigment in seed coat (testa).	Disruption of the synthesis of brown pigment in seed coat (testa), pale brown seeds.	2616
1	Arabidopsis	TT7	At5g07990	0.930	Disruption of the synthesis of brown pigment in seed coat (testa), pale brown seeds.	Disruption of the synthesis of brown pigment in seed coat (testa).	2616
1	Arabidopsis	TT7	At5g07990	0.890	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	Transparent testa phenotype (pale brown seeds due to reduced levels of brown pigment in seed coat), allelic to tt7-3.	2616
1	Arabidopsis	TT7	At5g07990	0.890	Transparent testa phenotype (pale brown seeds due to reduced levels of brown pigment in seed coat), allelic to tt7-3.	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	2616
1	Arabidopsis	TT7	At5g07990	0.861	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	Disruption of the synthesis of brown pigment in seed coat (testa), pale brown seeds.	2616
1	Arabidopsis	TT7	At5g07990	0.861	Disruption of the synthesis of brown pigment in seed coat (testa), pale brown seeds.	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	2616
1	Arabidopsis	TT7	At5g07990	0.766	Transparent testa phenotype (pale brown seeds due to reduced levels of brown pigment in seed coat), allelic to tt7-3.	Disruption of the synthesis of brown pigment in seed coat (testa), pale brown seeds.	2616
