Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Arabidopsis	TT10	At5g48100	1.000	Dark-brown seed chalazal zone.	Dark-brown seed chalazal zone.	1601
1	Arabidopsis	TT10	At5g48100	1.000	Pale brown seed coat.	Pale brown seed coat.	1601
1	Arabidopsis	TT10	At5g48100	1.000	Pale brown seed coat with dark-brown chalazal zone.	Pale brown seed coat with dark-brown chalazal zone.	1601
1	Arabidopsis	TT10	At5g48100	1.000	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	1601
1	Arabidopsis	TT10	At5g48100	1.000	Seeds get darker after storage.	Seeds get darker after storage.	1601
1	Arabidopsis	TT10	At5g48100	1.000	Yellow or pale seed color.	Yellow or pale seed color.	1601
1	Arabidopsis	TT10	At5g48100	1.000	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	1601
1	Arabidopsis	TT10	At5g48100	0.873	Dark-brown seed chalazal zone.	Pale brown seed coat with dark-brown chalazal zone.	1601
1	Arabidopsis	TT10	At5g48100	0.873	Pale brown seed coat with dark-brown chalazal zone.	Dark-brown seed chalazal zone.	1601
1	Arabidopsis	TT10	At5g48100	0.712	Pale brown seed coat.	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	1601
1	Arabidopsis	TT10	At5g48100	0.712	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Pale brown seed coat.	1601
1	Arabidopsis	TT10	At5g48100	0.709	Pale brown seed coat.	Pale brown seed coat with dark-brown chalazal zone.	1601
1	Arabidopsis	TT10	At5g48100	0.709	Pale brown seed coat with dark-brown chalazal zone.	Pale brown seed coat.	1601
1	Arabidopsis	TT10	At5g48100	0.552	Pale brown seed coat with dark-brown chalazal zone.	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	1601
1	Arabidopsis	TT10	At5g48100	0.552	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Pale brown seed coat with dark-brown chalazal zone.	1601
1	Arabidopsis	TT10	At5g48100	0.343	Pale brown seed coat.	Yellow or pale seed color.	1601
1	Arabidopsis	TT10	At5g48100	0.343	Yellow or pale seed color.	Pale brown seed coat.	1601
1	Arabidopsis	TT10	At5g48100	0.318	Dark-brown seed chalazal zone.	Pale brown seed coat.	1601
1	Arabidopsis	TT10	At5g48100	0.318	Pale brown seed coat.	Dark-brown seed chalazal zone.	1601
1	Arabidopsis	TT10	At5g48100	0.313	Dark-brown seed chalazal zone.	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	1601
1	Arabidopsis	TT10	At5g48100	0.313	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Dark-brown seed chalazal zone.	1601
1	Arabidopsis	TT10	At5g48100	0.270	Pale brown seed coat with dark-brown chalazal zone.	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	1601
1	Arabidopsis	TT10	At5g48100	0.270	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	Pale brown seed coat with dark-brown chalazal zone.	1601
1	Arabidopsis	TT10	At5g48100	0.261	Pale brown seed coat.	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	1601
1	Arabidopsis	TT10	At5g48100	0.261	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	Pale brown seed coat.	1601
1	Arabidopsis	TT10	At5g48100	0.257	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	1601
1	Arabidopsis	TT10	At5g48100	0.257	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	1601
1	Arabidopsis	TT10	At5g48100	0.254	Dark-brown seed chalazal zone.	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	1601
1	Arabidopsis	TT10	At5g48100	0.254	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	Dark-brown seed chalazal zone.	1601
1	Arabidopsis	TT10	At5g48100	0.244	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Yellow or pale seed color.	1601
1	Arabidopsis	TT10	At5g48100	0.244	Yellow or pale seed color.	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	1601
1	Arabidopsis	TT10	At5g48100	0.227	Yellow or pale seed color.	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	1601
1	Arabidopsis	TT10	At5g48100	0.227	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	Yellow or pale seed color.	1601
1	Arabidopsis	TT10	At5g48100	0.184	Pale brown seed coat with dark-brown chalazal zone.	Yellow or pale seed color.	1601
1	Arabidopsis	TT10	At5g48100	0.184	Yellow or pale seed color.	Pale brown seed coat with dark-brown chalazal zone.	1601
1	Arabidopsis	TT10	At5g48100	0.148	Seeds get darker after storage.	Yellow or pale seed color.	1601
1	Arabidopsis	TT10	At5g48100	0.148	Yellow or pale seed color.	Seeds get darker after storage.	1601
1	Arabidopsis	TT10	At5g48100	0.121	Pale brown seed coat.	Seeds get darker after storage.	1601
1	Arabidopsis	TT10	At5g48100	0.121	Seeds get darker after storage.	Pale brown seed coat.	1601
1	Arabidopsis	TT10	At5g48100	0.119	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Seeds get darker after storage.	1601
1	Arabidopsis	TT10	At5g48100	0.119	Seeds get darker after storage.	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	1601
1	Arabidopsis	TT10	At5g48100	0.111	Seeds get darker after storage.	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	1601
1	Arabidopsis	TT10	At5g48100	0.111	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	Seeds get darker after storage.	1601
1	Arabidopsis	TT10	At5g48100	0.108	Dark-brown seed chalazal zone.	Yellow or pale seed color.	1601
1	Arabidopsis	TT10	At5g48100	0.108	Yellow or pale seed color.	Dark-brown seed chalazal zone.	1601
1	Arabidopsis	TT10	At5g48100	0.087	Dark-brown seed chalazal zone.	Seeds get darker after storage.	1601
1	Arabidopsis	TT10	At5g48100	0.087	Seeds get darker after storage.	Dark-brown seed chalazal zone.	1601
1	Arabidopsis	TT10	At5g48100	0.065	Pale brown seed coat with dark-brown chalazal zone.	Seeds get darker after storage.	1601
1	Arabidopsis	TT10	At5g48100	0.065	Seeds get darker after storage.	Pale brown seed coat with dark-brown chalazal zone.	1601
2	Arabidopsis	TT9	AT3G28430	0.895	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	4932
2	Arabidopsis	TT9	AT3G28430	0.796	Pale brown seed coat.	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	4932
2	Arabidopsis	TT9	AT3G28430	0.617	Pale brown seed coat with dark-brown chalazal zone.	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	4932
2	Arabidopsis	TT9	AT3G28430	0.350	Dark-brown seed chalazal zone.	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	4932
2	Arabidopsis	TT9	AT3G28430	0.288	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	4932
2	Arabidopsis	TT9	AT3G28430	0.272	Yellow or pale seed color.	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	4932
2	Arabidopsis	TT9	AT3G28430	0.133	Seeds get darker after storage.	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	4932
2	Arabidopsis	TT9	AT3G28430	0.075	Seeds from the homozygous mutant plants were golden yellow in comparison to wild-type or heterozygous plants that were dark brown for newly matured seeds.	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	4932
2	Arabidopsis	TT9	AT3G28430	0.055	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	4932
2	Arabidopsis	TT9	AT3G28430	0.000	Dark-brown seed chalazal zone.	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	4932
2	Arabidopsis	TT9	AT3G28430	0.000	Pale brown seed coat.	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	4932
2	Arabidopsis	TT9	AT3G28430	0.000	Pale brown seed coat with dark-brown chalazal zone.	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	4932
2	Arabidopsis	TT9	AT3G28430	0.000	Seeds get darker after storage.	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	4932
2	Arabidopsis	TT9	AT3G28430	0.000	Yellow or pale seed color.	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	4932
3	Arabidopsis	LDOX	AT4G22880	0.895	Pale brown seeds due to reduced levels of brown pigment in the outer layers of the seed coat (testa).	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	5203
3	Arabidopsis	LDOX	AT4G22880	0.796	Pale brown seed coat.	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	5203
3	Arabidopsis	LDOX	AT4G22880	0.617	Pale brown seed coat with dark-brown chalazal zone.	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	5203
3	Arabidopsis	LDOX	AT4G22880	0.350	Dark-brown seed chalazal zone.	Pale brown seeds due to reduced levels of brown pigment in seed coat (testa).	5203
