Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Arabidopsis	TTG2	At2g37260	1.000	Abnormal trichomes.	Abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	1.000	Yellow seed coat.	Yellow seed coat.	2621
1	Arabidopsis	TTG2	At2g37260	1.000	Seed coat paler than wild type, darker than ttg1.	Seed coat paler than wild type, darker than ttg1.	2621
1	Arabidopsis	TTG2	At2g37260	1.000	Trichomes reduced in number.	Trichomes reduced in number.	2621
1	Arabidopsis	TTG2	At2g37260	1.000	Seed mucilage defects.	Seed mucilage defects.	2621
1	Arabidopsis	TTG2	At2g37260	1.000	Trichomes reduced in number, simple.	Trichomes reduced in number, simple.	2621
1	Arabidopsis	TTG2	At2g37260	1.000	Seed coat mucilage absent.	Seed coat mucilage absent.	2621
1	Arabidopsis	TTG2	At2g37260	1.000	Pale brown seeds and unbranched trichomes.	Pale brown seeds and unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	1.000	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	2621
1	Arabidopsis	TTG2	At2g37260	1.000	Single) branch numbers.	Single) branch numbers.	2621
1	Arabidopsis	TTG2	At2g37260	1.000	Clusters of unbranched trichomes.	Clusters of unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	1.000	Reduced number of trichomes and abnormal trichomes.	Reduced number of trichomes and abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	1.000	Pale seed coats.	Pale seed coats.	2621
1	Arabidopsis	TTG2	At2g37260	1.000	Smaller seeds.	Smaller seeds.	2621
1	Arabidopsis	TTG2	At2g37260	0.901	Trichomes reduced in number.	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	2621
1	Arabidopsis	TTG2	At2g37260	0.901	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Trichomes reduced in number.	2621
1	Arabidopsis	TTG2	At2g37260	0.900	Trichomes reduced in number.	Reduced number of trichomes and abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.900	Reduced number of trichomes and abnormal trichomes.	Trichomes reduced in number.	2621
1	Arabidopsis	TTG2	At2g37260	0.873	Abnormal trichomes.	Reduced number of trichomes and abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.873	Reduced number of trichomes and abnormal trichomes.	Abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.863	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Reduced number of trichomes and abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.863	Reduced number of trichomes and abnormal trichomes.	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	2621
1	Arabidopsis	TTG2	At2g37260	0.769	Yellow seed coat.	Pale seed coats.	2621
1	Arabidopsis	TTG2	At2g37260	0.769	Pale seed coats.	Yellow seed coat.	2621
1	Arabidopsis	TTG2	At2g37260	0.683	Seed mucilage defects.	Seed coat mucilage absent.	2621
1	Arabidopsis	TTG2	At2g37260	0.683	Seed coat mucilage absent.	Seed mucilage defects.	2621
1	Arabidopsis	TTG2	At2g37260	0.670	Trichomes reduced in number.	Trichomes reduced in number, simple.	2621
1	Arabidopsis	TTG2	At2g37260	0.670	Trichomes reduced in number, simple.	Trichomes reduced in number.	2621
1	Arabidopsis	TTG2	At2g37260	0.623	Pale brown seeds and unbranched trichomes.	Clusters of unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.623	Clusters of unbranched trichomes.	Pale brown seeds and unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.615	Abnormal trichomes.	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	2621
1	Arabidopsis	TTG2	At2g37260	0.615	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.603	Trichomes reduced in number, simple.	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	2621
1	Arabidopsis	TTG2	At2g37260	0.603	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Trichomes reduced in number, simple.	2621
1	Arabidopsis	TTG2	At2g37260	0.603	Trichomes reduced in number, simple.	Reduced number of trichomes and abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.603	Reduced number of trichomes and abnormal trichomes.	Trichomes reduced in number, simple.	2621
1	Arabidopsis	TTG2	At2g37260	0.573	Abnormal trichomes.	Trichomes reduced in number.	2621
1	Arabidopsis	TTG2	At2g37260	0.573	Trichomes reduced in number.	Abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.555	Yellow seed coat.	Seed coat mucilage absent.	2621
1	Arabidopsis	TTG2	At2g37260	0.555	Seed coat mucilage absent.	Yellow seed coat.	2621
1	Arabidopsis	TTG2	At2g37260	0.555	Seed coat mucilage absent.	Pale seed coats.	2621
1	Arabidopsis	TTG2	At2g37260	0.555	Pale seed coats.	Seed coat mucilage absent.	2621
1	Arabidopsis	TTG2	At2g37260	0.389	Clusters of unbranched trichomes.	Reduced number of trichomes and abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.389	Reduced number of trichomes and abnormal trichomes.	Clusters of unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.385	Yellow seed coat.	Seed coat paler than wild type, darker than ttg1.	2621
1	Arabidopsis	TTG2	At2g37260	0.385	Seed coat paler than wild type, darker than ttg1.	Yellow seed coat.	2621
1	Arabidopsis	TTG2	At2g37260	0.385	Seed coat paler than wild type, darker than ttg1.	Pale seed coats.	2621
1	Arabidopsis	TTG2	At2g37260	0.385	Pale seed coats.	Seed coat paler than wild type, darker than ttg1.	2621
1	Arabidopsis	TTG2	At2g37260	0.384	Abnormal trichomes.	Trichomes reduced in number, simple.	2621
1	Arabidopsis	TTG2	At2g37260	0.384	Trichomes reduced in number, simple.	Abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.366	Abnormal trichomes.	Clusters of unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.366	Clusters of unbranched trichomes.	Abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.364	Pale brown seeds and unbranched trichomes.	Reduced number of trichomes and abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.364	Reduced number of trichomes and abnormal trichomes.	Pale brown seeds and unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.351	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Clusters of unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.351	Clusters of unbranched trichomes.	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	2621
1	Arabidopsis	TTG2	At2g37260	0.342	Abnormal trichomes.	Pale brown seeds and unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.342	Pale brown seeds and unbranched trichomes.	Abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.328	Pale brown seeds and unbranched trichomes.	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	2621
1	Arabidopsis	TTG2	At2g37260	0.328	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Pale brown seeds and unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.327	Trichomes reduced in number.	Clusters of unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.327	Clusters of unbranched trichomes.	Trichomes reduced in number.	2621
1	Arabidopsis	TTG2	At2g37260	0.306	Trichomes reduced in number.	Pale brown seeds and unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.306	Pale brown seeds and unbranched trichomes.	Trichomes reduced in number.	2621
1	Arabidopsis	TTG2	At2g37260	0.302	Trichomes reduced in number.	Single) branch numbers.	2621
1	Arabidopsis	TTG2	At2g37260	0.302	Single) branch numbers.	Trichomes reduced in number.	2621
1	Arabidopsis	TTG2	At2g37260	0.283	Pale brown seeds and unbranched trichomes.	Pale seed coats.	2621
1	Arabidopsis	TTG2	At2g37260	0.283	Pale seed coats.	Pale brown seeds and unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.278	Seed coat paler than wild type, darker than ttg1.	Seed coat mucilage absent.	2621
1	Arabidopsis	TTG2	At2g37260	0.278	Seed coat mucilage absent.	Seed coat paler than wild type, darker than ttg1.	2621
1	Arabidopsis	TTG2	At2g37260	0.264	Yellow seed coat.	Smaller seeds.	2621
1	Arabidopsis	TTG2	At2g37260	0.264	Smaller seeds.	Yellow seed coat.	2621
1	Arabidopsis	TTG2	At2g37260	0.264	Pale seed coats.	Smaller seeds.	2621
1	Arabidopsis	TTG2	At2g37260	0.264	Smaller seeds.	Pale seed coats.	2621
1	Arabidopsis	TTG2	At2g37260	0.260	Seed mucilage defects.	Smaller seeds.	2621
1	Arabidopsis	TTG2	At2g37260	0.260	Smaller seeds.	Seed mucilage defects.	2621
1	Arabidopsis	TTG2	At2g37260	0.219	Trichomes reduced in number, simple.	Clusters of unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.219	Clusters of unbranched trichomes.	Trichomes reduced in number, simple.	2621
1	Arabidopsis	TTG2	At2g37260	0.205	Trichomes reduced in number, simple.	Pale brown seeds and unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.205	Pale brown seeds and unbranched trichomes.	Trichomes reduced in number, simple.	2621
1	Arabidopsis	TTG2	At2g37260	0.202	Trichomes reduced in number, simple.	Single) branch numbers.	2621
1	Arabidopsis	TTG2	At2g37260	0.202	Single) branch numbers.	Trichomes reduced in number, simple.	2621
1	Arabidopsis	TTG2	At2g37260	0.191	Seed coat mucilage absent.	Smaller seeds.	2621
1	Arabidopsis	TTG2	At2g37260	0.191	Smaller seeds.	Seed coat mucilage absent.	2621
1	Arabidopsis	TTG2	At2g37260	0.182	Pale brown seeds and unbranched trichomes.	Smaller seeds.	2621
1	Arabidopsis	TTG2	At2g37260	0.182	Smaller seeds.	Pale brown seeds and unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.180	Single) branch numbers.	Reduced number of trichomes and abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.180	Reduced number of trichomes and abnormal trichomes.	Single) branch numbers.	2621
1	Arabidopsis	TTG2	At2g37260	0.179	Yellow seed coat.	Seed mucilage defects.	2621
1	Arabidopsis	TTG2	At2g37260	0.179	Seed mucilage defects.	Yellow seed coat.	2621
1	Arabidopsis	TTG2	At2g37260	0.179	Seed mucilage defects.	Pale seed coats.	2621
1	Arabidopsis	TTG2	At2g37260	0.179	Pale seed coats.	Seed mucilage defects.	2621
1	Arabidopsis	TTG2	At2g37260	0.162	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Single) branch numbers.	2621
1	Arabidopsis	TTG2	At2g37260	0.162	Single) branch numbers.	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	2621
1	Arabidopsis	TTG2	At2g37260	0.133	Seed coat paler than wild type, darker than ttg1.	Smaller seeds.	2621
1	Arabidopsis	TTG2	At2g37260	0.133	Smaller seeds.	Seed coat paler than wild type, darker than ttg1.	2621
1	Arabidopsis	TTG2	At2g37260	0.125	Yellow seed coat.	Pale brown seeds and unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.125	Pale brown seeds and unbranched trichomes.	Yellow seed coat.	2621
1	Arabidopsis	TTG2	At2g37260	0.123	Seed mucilage defects.	Pale brown seeds and unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.123	Pale brown seeds and unbranched trichomes.	Seed mucilage defects.	2621
1	Arabidopsis	TTG2	At2g37260	0.090	Seed coat mucilage absent.	Pale brown seeds and unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.090	Pale brown seeds and unbranched trichomes.	Seed coat mucilage absent.	2621
1	Arabidopsis	TTG2	At2g37260	0.090	Seed coat paler than wild type, darker than ttg1.	Seed mucilage defects.	2621
1	Arabidopsis	TTG2	At2g37260	0.090	Seed mucilage defects.	Seed coat paler than wild type, darker than ttg1.	2621
1	Arabidopsis	TTG2	At2g37260	0.062	Seed coat paler than wild type, darker than ttg1.	Pale brown seeds and unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.062	Pale brown seeds and unbranched trichomes.	Seed coat paler than wild type, darker than ttg1.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Abnormal trichomes.	Yellow seed coat.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Abnormal trichomes.	Seed coat paler than wild type, darker than ttg1.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Abnormal trichomes.	Seed mucilage defects.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Abnormal trichomes.	Seed coat mucilage absent.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Abnormal trichomes.	Single) branch numbers.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Abnormal trichomes.	Pale seed coats.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Abnormal trichomes.	Smaller seeds.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Yellow seed coat.	Abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Yellow seed coat.	Trichomes reduced in number.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Yellow seed coat.	Trichomes reduced in number, simple.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Yellow seed coat.	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Yellow seed coat.	Single) branch numbers.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Yellow seed coat.	Clusters of unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Yellow seed coat.	Reduced number of trichomes and abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed coat paler than wild type, darker than ttg1.	Abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed coat paler than wild type, darker than ttg1.	Trichomes reduced in number.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed coat paler than wild type, darker than ttg1.	Trichomes reduced in number, simple.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed coat paler than wild type, darker than ttg1.	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed coat paler than wild type, darker than ttg1.	Single) branch numbers.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed coat paler than wild type, darker than ttg1.	Clusters of unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed coat paler than wild type, darker than ttg1.	Reduced number of trichomes and abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Trichomes reduced in number.	Yellow seed coat.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Trichomes reduced in number.	Seed coat paler than wild type, darker than ttg1.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Trichomes reduced in number.	Seed mucilage defects.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Trichomes reduced in number.	Seed coat mucilage absent.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Trichomes reduced in number.	Pale seed coats.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Trichomes reduced in number.	Smaller seeds.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed mucilage defects.	Abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed mucilage defects.	Trichomes reduced in number.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed mucilage defects.	Trichomes reduced in number, simple.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed mucilage defects.	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed mucilage defects.	Single) branch numbers.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed mucilage defects.	Clusters of unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed mucilage defects.	Reduced number of trichomes and abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Trichomes reduced in number, simple.	Yellow seed coat.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Trichomes reduced in number, simple.	Seed coat paler than wild type, darker than ttg1.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Trichomes reduced in number, simple.	Seed mucilage defects.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Trichomes reduced in number, simple.	Seed coat mucilage absent.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Trichomes reduced in number, simple.	Pale seed coats.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Trichomes reduced in number, simple.	Smaller seeds.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed coat mucilage absent.	Abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed coat mucilage absent.	Trichomes reduced in number.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed coat mucilage absent.	Trichomes reduced in number, simple.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed coat mucilage absent.	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed coat mucilage absent.	Single) branch numbers.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed coat mucilage absent.	Clusters of unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Seed coat mucilage absent.	Reduced number of trichomes and abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Pale brown seeds and unbranched trichomes.	Single) branch numbers.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Yellow seed coat.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Seed coat paler than wild type, darker than ttg1.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Seed mucilage defects.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Seed coat mucilage absent.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Pale seed coats.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	Smaller seeds.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Single) branch numbers.	Abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Single) branch numbers.	Yellow seed coat.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Single) branch numbers.	Seed coat paler than wild type, darker than ttg1.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Single) branch numbers.	Seed mucilage defects.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Single) branch numbers.	Seed coat mucilage absent.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Single) branch numbers.	Pale brown seeds and unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Single) branch numbers.	Clusters of unbranched trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Single) branch numbers.	Pale seed coats.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Single) branch numbers.	Smaller seeds.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Clusters of unbranched trichomes.	Yellow seed coat.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Clusters of unbranched trichomes.	Seed coat paler than wild type, darker than ttg1.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Clusters of unbranched trichomes.	Seed mucilage defects.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Clusters of unbranched trichomes.	Seed coat mucilage absent.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Clusters of unbranched trichomes.	Single) branch numbers.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Clusters of unbranched trichomes.	Pale seed coats.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Clusters of unbranched trichomes.	Smaller seeds.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Reduced number of trichomes and abnormal trichomes.	Yellow seed coat.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Reduced number of trichomes and abnormal trichomes.	Seed coat paler than wild type, darker than ttg1.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Reduced number of trichomes and abnormal trichomes.	Seed mucilage defects.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Reduced number of trichomes and abnormal trichomes.	Seed coat mucilage absent.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Reduced number of trichomes and abnormal trichomes.	Pale seed coats.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Reduced number of trichomes and abnormal trichomes.	Smaller seeds.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Pale seed coats.	Abnormal trichomes.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Pale seed coats.	Trichomes reduced in number.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Pale seed coats.	Trichomes reduced in number, simple.	2621
1	Arabidopsis	TTG2	At2g37260	0.000	Pale seed coats.	Reduced trichome numbers.Trichomes that do form have reduced (e.g.	2621
