Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
1	Arabidopsis	TT19	At5g17220	1.000	Pale seed coat.	Pale seed coat.	1647
1	Arabidopsis	TT19	At5g17220	1.000	Pale brown seeds, lacks anthocyanins.	Pale brown seeds, lacks anthocyanins.	1647
1	Arabidopsis	TT19	At5g17220	1.000	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	1647
1	Arabidopsis	TT19	At5g17220	1.000	Unlike the wild type where flavonoids are accumulated in the tapetosomes in the tapetum cells, the mutant has flavonoids accumulated in the cytosol.	Unlike the wild type where flavonoids are accumulated in the tapetosomes in the tapetum cells, the mutant has flavonoids accumulated in the cytosol.	1647
1	Arabidopsis	TT19	At5g17220	0.553	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	Unlike the wild type where flavonoids are accumulated in the tapetosomes in the tapetum cells, the mutant has flavonoids accumulated in the cytosol.	1647
1	Arabidopsis	TT19	At5g17220	0.553	Unlike the wild type where flavonoids are accumulated in the tapetosomes in the tapetum cells, the mutant has flavonoids accumulated in the cytosol.	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	1647
1	Arabidopsis	TT19	At5g17220	0.399	Pale seed coat.	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	1647
1	Arabidopsis	TT19	At5g17220	0.399	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	Pale seed coat.	1647
1	Arabidopsis	TT19	At5g17220	0.323	Pale seed coat.	Pale brown seeds, lacks anthocyanins.	1647
1	Arabidopsis	TT19	At5g17220	0.323	Pale brown seeds, lacks anthocyanins.	Pale seed coat.	1647
1	Arabidopsis	TT19	At5g17220	0.266	Pale brown seeds, lacks anthocyanins.	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	1647
1	Arabidopsis	TT19	At5g17220	0.266	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	Pale brown seeds, lacks anthocyanins.	1647
1	Arabidopsis	TT19	At5g17220	0.000	Pale seed coat.	Unlike the wild type where flavonoids are accumulated in the tapetosomes in the tapetum cells, the mutant has flavonoids accumulated in the cytosol.	1647
1	Arabidopsis	TT19	At5g17220	0.000	Pale brown seeds, lacks anthocyanins.	Unlike the wild type where flavonoids are accumulated in the tapetosomes in the tapetum cells, the mutant has flavonoids accumulated in the cytosol.	1647
1	Arabidopsis	TT19	At5g17220	0.000	Unlike the wild type where flavonoids are accumulated in the tapetosomes in the tapetum cells, the mutant has flavonoids accumulated in the cytosol.	Pale seed coat.	1647
1	Arabidopsis	TT19	At5g17220	0.000	Unlike the wild type where flavonoids are accumulated in the tapetosomes in the tapetum cells, the mutant has flavonoids accumulated in the cytosol.	Pale brown seeds, lacks anthocyanins.	1647
2	Arabidopsis	TTG2	At2g37260	1.000	Pale seed coat.	Pale seed coats.	2621
2	Arabidopsis	TTG2	At2g37260	0.769	Pale seed coat.	Yellow seed coat.	2621
2	Arabidopsis	TTG2	At2g37260	0.555	Pale seed coat.	Seed coat mucilage absent.	2621
2	Arabidopsis	TTG2	At2g37260	0.476	Pale brown seeds, lacks anthocyanins.	Pale brown seeds and unbranched trichomes.	2621
2	Arabidopsis	TTG2	At2g37260	0.399	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	Yellow seed coat.	2621
2	Arabidopsis	TTG2	At2g37260	0.399	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	Pale seed coats.	2621
2	Arabidopsis	TTG2	At2g37260	0.385	Pale seed coat.	Seed coat paler than wild type, darker than ttg1.	2621
2	Arabidopsis	TTG2	At2g37260	0.323	Pale brown seeds, lacks anthocyanins.	Pale seed coats.	2621
2	Arabidopsis	TTG2	At2g37260	0.288	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	Seed coat mucilage absent.	2621
2	Arabidopsis	TTG2	At2g37260	0.283	Pale seed coat.	Pale brown seeds and unbranched trichomes.	2621
2	Arabidopsis	TTG2	At2g37260	0.264	Pale seed coat.	Smaller seeds.	2621
2	Arabidopsis	TTG2	At2g37260	0.233	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	Pale brown seeds and unbranched trichomes.	2621
2	Arabidopsis	TTG2	At2g37260	0.207	Pale brown seeds, lacks anthocyanins.	Smaller seeds.	2621
2	Arabidopsis	TTG2	At2g37260	0.200	Brown seed coat, however reduced level of flavonoids in the tapetum cells.	Seed coat paler than wild type, darker than ttg1.	2621
